Utilization,non-secboot sched,secboot sched
0,"[55.00000000000001, 80.0, 70.0, 80.0, 50.0, 80.0, 90.0, 95.0, 80.0, 65.0]","[50.0, 70.0, 50.0, 65.0, 35.0, 60.0, 70.0, 60.0, 70.0, 55.00000000000001]","[50.0, 70.0, 50.0, 65.0, 35.0, 60.0, 70.0, 60.0, 70.0, 55.00000000000001]"
0.1,"[60.0, 75.0, 30.0, 25.0, 40.0, 75.0, 45.0, 80.0, 70.0, 85.0]","[25.0, 45.0, 15.0, 0.0, 10.0, 50.0, 20.0, 40.0, 55.00000000000001, 60.0]","[25.0, 45.0, 15.0, 0.0, 10.0, 50.0, 20.0, 45.0, 55.00000000000001, 60.0]"
0.2,"[25.0, 85.0, 75.0, 40.0, 90.0, 80.0, 75.0, 65.0, 35.0, 25.0]","[15.0, 45.0, 40.0, 25.0, 65.0, 40.0, 55.00000000000001, 35.0, 0.0, 10.0]","[15.0, 45.0, 40.0, 25.0, 65.0, 40.0, 55.00000000000001, 35.0, 0.0, 10.0]"
0.3,"[55.00000000000001, 55.00000000000001, 45.0, 70.0, 55.00000000000001, 65.0, 40.0, 50.0, 50.0, 70.0]","[30.0, 20.0, 30.0, 30.0, 40.0, 25.0, 20.0, 35.0, 10.0, 45.0]","[30.0, 20.0, 30.0, 30.0, 40.0, 25.0, 20.0, 35.0, 10.0, 45.0]"
0.4,"[30.0, 30.0, 5.0, 85.0, 70.0, 95.0, 85.0, 55.00000000000001, 50.0, 50.0]","[0.0, 5.0, 0.0, 70.0, 40.0, 30.0, 45.0, 25.0, 25.0, 45.0]","[0.0, 5.0, 0.0, 70.0, 40.0, 30.0, 45.0, 25.0, 25.0, 45.0]"
0.5,"[55.00000000000001, 80.0, 60.0, 40.0, 15.0, 25.0, 90.0, 40.0, 55.00000000000001, 30.0]","[30.0, 45.0, 40.0, 30.0, 0.0, 15.0, 40.0, 30.0, 40.0, 5.0]","[30.0, 45.0, 40.0, 30.0, 0.0, 15.0, 40.0, 30.0, 40.0, 5.0]"
0.6,"[25.0, 35.0, 40.0, 25.0, 40.0, 10.0, 50.0, 45.0, 75.0, 20.0]","[10.0, 10.0, 5.0, 15.0, 5.0, 0.0, 20.0, 0.0, 50.0, 0.0]","[10.0, 10.0, 5.0, 15.0, 5.0, 0.0, 20.0, 0.0, 50.0, 0.0]"
0.7,"[40.0, 80.0, 25.0, 35.0, 35.0, 75.0, 45.0, 30.0, 55.00000000000001, 20.0]","[5.0, 35.0, 5.0, 15.0, 0.0, 25.0, 25.0, 0.0, 25.0, 0.0]","[5.0, 35.0, 5.0, 15.0, 0.0, 25.0, 25.0, 0.0, 25.0, 0.0]"
0.8,"[5.0, 30.0, 35.0, 35.0, 20.0, 15.0, 15.0, 20.0, 15.0, 40.0]","[0.0, 0.0, 15.0, 10.0, 5.0, 5.0, 0.0, 10.0, 0.0, 0.0]","[0.0, 0.0, 15.0, 10.0, 5.0, 5.0, 0.0, 10.0, 0.0, 0.0]"
