Reboot Period,non-secboot sched,secboot sched
189,0.9998099999999999,0.2335322222222222
190,0.9998099999999999,0.3705022222222222
191,0.99986,0.22419333333333333
192,0.9998499999999999,0.34694222222222226
193,0.9998799999999998,0.2873111111111111
194,0.9998799999999998,0.3421633333333333
195,0.9999299999999999,0.36308222222222225
196,0.9997899999999998,0.38071555555555553
197,0.9999299999999999,0.4375844444444444
198,0.99987,0.5028833333333333
199,0.9998199999999999,0.5256577777777778
200,0.9998299999999999,0.6417233333333334
201,0.99984,0.1776011111111111
202,0.9997899999999998,0.18183444444444444
203,0.9999399999999999,0.18412
204,0.9998299999999999,0.1863011111111111
205,0.99996,0.19022333333333333
206,0.9998999999999998,0.24007444444444445
207,0.9998499999999999,0.24881444444444448
208,0.99984,0.3490144444444444
209,0.99984,0.29804777777777774
210,0.99986,0.34433444444444444
211,0.9999099999999999,0.2654222222222222
212,0.9998199999999999,0.32136888888888887
213,0.9998999999999998,0.2867277777777778
214,0.9998899999999998,0.24265
215,0.9999199999999999,0.2722266666666667
216,0.9999199999999999,0.3957633333333333
217,0.9998099999999999,0.33605555555555555
218,0.99984,0.3557822222222222
219,0.9998899999999998,0.3781311111111111
220,0.9998299999999999,0.4205444444444445
221,0.9999499999999999,0.317
222,0.9998799999999998,0.3471588888888889
223,0.9998799999999998,0.37866666666666665
224,0.99986,0.4609077777777778
225,0.99986,0.4281566666666667
226,0.9998999999999998,0.27587
227,0.9999199999999999,0.2575055555555556
228,0.9999199999999999,0.2817922222222222
229,0.99987,0.3920211111111111
230,0.99987,0.45804777777777783
231,0.9999199999999999,0.3533088888888889
232,0.9999099999999999,0.4238477777777778
233,0.9999399999999999,0.44762777777777774
234,0.99986,0.3126633333333333
235,0.99984,0.3206777777777778
236,0.9999099999999999,0.3930055555555556
237,0.9998799999999998,0.46628111111111115
238,0.9998799999999998,0.4092755555555556
239,0.99986,0.46603777777777783
240,0.9998199999999999,0.5649711111111111
241,0.99986,0.38523777777777785
242,0.9999399999999999,0.3698877777777778
243,0.99987,0.37861
244,0.9997899999999998,0.3812388888888889
245,0.9998499999999999,0.38734222222222214
246,0.9998799999999998,0.4429755555555555
247,0.9999199999999999,0.46368444444444445
248,0.9999099999999999,0.5296066666666666
249,0.99986,0.5528888888888889
250,0.9998299999999999,0.5929511111111112
251,0.9998099999999999,0.13759222222222223
252,0.9999099999999999,0.13963777777777778
253,0.99984,0.17344222222222225
254,0.9998499999999999,0.1177877777777778
255,0.9998799999999998,0.1263011111111111
256,0.9998799999999998,0.2815666666666667
257,0.9998499999999999,0.27530222222222217
258,0.9997799999999999,0.3132400000000001
259,0.9999299999999999,0.34239555555555556
260,0.9998299999999999,0.37303222222222227
261,0.9997899999999998,0.25364555555555557
262,0.99984,0.26930666666666675
263,0.9998799999999998,0.24898222222222227
264,0.9997199999999999,0.31990555555555555
265,0.9998799999999998,0.29008333333333336
266,0.9999699999999999,0.3516444444444444
267,0.9998899999999998,0.11979111111111111
268,0.9998799999999998,0.12415333333333334
269,0.9998999999999998,0.2808777777777778
270,0.9999199999999999,0.373
271,0.9998999999999998,0.3020211111111111
272,0.9999199999999999,0.3895633333333334
273,0.9999699999999999,0.3883122222222222
274,0.99996,0.3775077777777778
275,0.99998,0.39133555555555555
276,0.9998899999999998,0.3281655555555556
277,0.9998499999999999,0.34126
278,0.9999099999999999,0.36498555555555556
279,0.99984,0.42668333333333336
280,0.9998499999999999,0.5068900000000001
281,0.9998499999999999,0.3117033333333334
282,0.99996,0.3263311111111111
283,0.99987,0.3419744444444444
284,0.9998999999999998,0.2740922222222222
285,0.9999099999999999,0.27458777777777776
286,0.99987,0.3697533333333334
287,0.9998999999999998,0.37894000000000005
288,0.9999099999999999,0.40196000000000004
289,0.9998499999999999,0.4363855555555556
290,0.9998899999999998,0.4739333333333333
291,0.99984,0.4093777777777778
292,0.9999299999999999,0.3356355555555556
293,0.9998899999999998,0.3666244444444445
294,0.9998299999999999,0.3396222222222222
295,0.9999499999999999,0.36761777777777777
296,0.9999199999999999,0.4965211111111112
297,0.9999199999999999,0.4796944444444444
298,0.9998199999999999,0.5013633333333334
299,0.99984,0.5581266666666667
300,0.9998799999999998,0.5832577777777779
301,0.99987,0.18064555555555556
302,0.9998899999999998,0.1838188888888889
303,0.9999399999999999,0.2010611111111111
304,0.9998099999999999,0.27529444444444445
305,0.9998299999999999,0.2399422222222222
306,0.9999399999999999,0.30408555555555555
307,0.9998799999999998,0.2667777777777778
308,0.9998099999999999,0.2885433333333334
309,0.9999399999999999,0.36267222222222223
310,0.9998799999999998,0.4102544444444444
311,0.9999099999999999,0.3587133333333334
312,0.9998199999999999,0.4352211111111111
313,0.99986,0.31936
314,0.9997899999999998,0.3055455555555555
315,0.9997999999999999,0.3133422222222222
316,0.9998099999999999,0.39587333333333335
317,0.99984,0.3455588888888889
318,0.99996,0.35691888888888884
319,0.9999099999999999,0.4510433333333334
320,0.9998299999999999,0.5539066666666668
321,0.9997899999999998,0.3495088888888889
322,0.9997899999999998,0.3709988888888889
323,0.9999199999999999,0.38038777777777777
324,0.9998099999999999,0.38915888888888894
325,0.99987,0.4007711111111111
326,0.9999199999999999,0.3237355555555556
327,0.9998199999999999,0.3104811111111111
328,0.99984,0.3832411111111111
329,0.9999299999999999,0.4256255555555556
330,0.9999099999999999,0.46404
331,0.99976,0.39432555555555554
332,0.9998499999999999,0.41383666666666663
333,0.9998899999999998,0.4523077777777778
334,0.99984,0.4776477777777777
335,0.99986,0.5341388888888888
336,0.9999199999999999,0.5554155555555556
337,0.99987,0.522048888888889
338,0.99987,0.5129455555555555
339,0.99977,0.5303133333333334
340,0.9998099999999999,0.547151111111111
341,0.9999499999999999,0.40935777777777776
342,0.9999499999999999,0.4223777777777778
343,0.9998499999999999,0.4803388888888888
344,0.9999099999999999,0.5153311111111111
345,0.99986,0.4802355555555555
346,0.99986,0.5142777777777778
347,0.9998799999999998,0.5310266666666666
348,0.99984,0.5742477777777777
349,0.9997899999999998,0.5996455555555555
350,0.9999499999999999,0.61849
351,0.9998099999999999,0.37635555555555555
352,0.9998099999999999,0.39327666666666666
353,0.9998299999999999,0.37468777777777773
354,0.99986,0.4015455555555556
355,0.99987,0.4130666666666667
356,0.9998499999999999,0.44777777777777783
357,0.9998999999999998,0.47425
358,0.9998899999999998,0.5266888888888889
359,0.9999099999999999,0.5897044444444445
360,0.9998499999999999,0.6259333333333333
361,0.9998999999999998,0.4092344444444444
362,0.99974,0.4171122222222222
363,0.9997899999999998,0.37344444444444447
364,0.9998999999999998,0.3794444444444445
365,0.9997799999999999,0.3833722222222222
366,0.9998999999999998,0.4486244444444444
367,0.99984,0.5175877777777778
368,0.99986,0.5829366666666667
369,0.9998199999999999,0.5649822222222223
370,0.9998799999999998,0.5822333333333334
371,0.9998799999999998,0.4894900000000001
372,0.99986,0.4984355555555556
373,0.99987,0.5257055555555555
374,0.9998999999999998,0.5478744444444444
375,0.99984,0.5953488888888888
376,0.9997999999999999,0.38385
377,0.9999099999999999,0.33803111111111117
378,0.99986,0.38219111111111115
379,0.9998999999999998,0.41710444444444444
380,0.9998899999999998,0.43555777777777777
381,0.9999199999999999,0.30006888888888894
382,0.9998099999999999,0.3228611111111111
383,0.9998099999999999,0.3907822222222222
384,0.9998199999999999,0.42874999999999996
385,0.99984,0.39917888888888886
386,0.9997899999999998,0.43706222222222224
387,0.9998099999999999,0.4580944444444445
388,0.9998999999999998,0.45639777777777785
389,0.9998799999999998,0.4834366666666667
390,0.99986,0.5013722222222223
391,0.9999199999999999,0.47156444444444445
392,0.9998799999999998,0.49970999999999993
393,0.9998799999999998,0.4842644444444444
394,0.9999499999999999,0.5085066666666668
395,0.9999499999999999,0.5255044444444444
396,0.9998799999999998,0.5358533333333333
397,0.99986,0.5428711111111112
398,0.99987,0.58258
399,0.9998199999999999,0.6361844444444444
400,0.99984,0.6595255555555556
401,0.9998899999999998,0.1961922222222222
402,0.9998799999999998,0.1970888888888889
403,0.9999499999999999,0.20065777777777777
404,0.99984,0.20035777777777775
405,0.9998299999999999,0.2015066666666667
406,0.99984,0.2814188888888889
407,0.9999499999999999,0.3530955555555556
408,0.9998299999999999,0.43384222222222224
409,0.9998799999999998,0.4173666666666667
410,0.99977,0.4447844444444444
411,0.9998299999999999,0.3602588888888889
412,0.99987,0.3725466666666667
413,0.9997899999999998,0.3570133333333334
414,0.9998899999999998,0.3845955555555556
415,0.9998799999999998,0.43810111111111116
416,0.9998499999999999,0.49351333333333347
417,0.9997799999999999,0.45905555555555555
418,0.99986,0.5067766666666667
419,0.9998299999999999,0.5340322222222222
420,0.9998099999999999,0.5557922222222221
421,0.9998799999999998,0.3935266666666667
422,0.99974,0.40115888888888895
423,0.9999099999999999,0.45633333333333337
424,0.9998799999999998,0.48743222222222227
425,0.9998499999999999,0.4502222222222223
426,0.9998299999999999,0.3685888888888889
427,0.9998299999999999,0.38658444444444445
428,0.9998199999999999,0.43553777777777775
429,0.9998499999999999,0.47225777777777783
430,0.9998499999999999,0.4955722222222223
431,0.9999199999999999,0.4574144444444445
432,0.9999099999999999,0.4867422222222222
433,0.99984,0.4744211111111112
434,0.99977,0.5006499999999999
435,0.99987,0.51512
436,0.9998299999999999,0.5276233333333333
437,0.99986,0.533498888888889
438,0.9998799999999998,0.4733300000000001
439,0.9998499999999999,0.5256455555555556
440,0.9997999999999999,0.5505455555555555
441,0.9998799999999998,0.36776222222222227
442,0.9998799999999998,0.38532333333333324
443,0.9999499999999999,0.3934177777777778
444,0.99987,0.4045766666666667
445,0.9999199999999999,0.41605000000000003
446,0.9998899999999998,0.4597744444444445
447,0.9998199999999999,0.5219966666666667
448,0.99987,0.5830066666666667
449,0.99986,0.5580855555555556
450,0.9998799999999998,0.5768633333333333
451,0.9998799999999998,0.30122000000000004
452,0.9997799999999999,0.30727999999999994
453,0.99974,0.34356
454,0.9997999999999999,0.3745488888888889
455,0.9999399999999999,0.4252477777777778
456,0.9999399999999999,0.47775111111111124
457,0.9998299999999999,0.45260666666666666
458,0.9998499999999999,0.5074933333333334
459,0.9998799999999998,0.5362966666666666
460,0.9999499999999999,0.5580711111111111
461,0.9998799999999998,0.3985455555555556
462,0.9998899999999998,0.4060788888888889
463,0.99987,0.41565222222222226
464,0.99984,0.44685222222222215
465,0.9998899999999998,0.4118133333333333
466,0.9998799999999998,0.4698533333333333
467,0.99986,0.4975777777777778
468,0.99984,0.5507788888888889
469,0.99977,0.5798522222222222
470,0.99987,0.5950866666666667
471,0.9998799999999998,0.5418755555555556
472,0.9999499999999999,0.5605333333333333
473,0.99986,0.5375188888888889
474,0.9998299999999999,0.5602177777777777
475,0.9998899999999998,0.57146
476,0.9999099999999999,0.46141111111111105
477,0.9997899999999998,0.46569555555555553
478,0.9998199999999999,0.5100011111111111
479,0.9998199999999999,0.5746555555555557
480,0.9998899999999998,0.6064477777777779
481,0.9999099999999999,0.407618888888889
482,0.9999299999999999,0.42589777777777776
483,0.9997799999999999,0.4385911111111111
484,0.99984,0.44165444444444446
485,0.99977,0.44997333333333334
486,0.9998999999999998,0.48987555555555556
487,0.9998299999999999,0.5501311111111111
488,0.9998899999999998,0.5625355555555555
489,0.99987,0.5368544444444444
490,0.99987,0.5520633333333334
491,0.9998899999999998,0.4836811111111111
492,0.9998499999999999,0.49584555555555554
493,0.99987,0.5300211111111112
494,0.9998199999999999,0.5548466666666667
495,0.9997799999999999,0.6051022222222222
496,0.99986,0.6312122222222223
497,0.9998799999999998,0.5847466666666666
498,0.99986,0.6242511111111111
499,0.9998899999999998,0.6421277777777777
500,0.9999199999999999,0.6522955555555554
501,0.9998799999999998,0.17255
502,0.99987,0.20956888888888886
503,0.99984,0.21708222222222226
504,0.9998899999999998,0.22491111111111112
505,0.9998899999999998,0.17514222222222225
506,0.9998999999999998,0.2698011111111111
507,0.99987,0.31322444444444447
508,0.9997899999999998,0.35293
509,0.9998799999999998,0.36937111111111115
510,0.9999099999999999,0.43045777777777783
511,0.99984,0.39706222222222226
512,0.9998299999999999,0.41909555555555555
513,0.99974,0.38150222222222224
514,0.9998999999999998,0.3956266666666667
515,0.9999699999999999,0.40355888888888886
516,0.9999199999999999,0.4491233333333333
517,0.99976,0.46497
518,0.99984,0.517108888888889
519,0.9998799999999998,0.5396288888888888
520,0.99984,0.5571299999999999
521,0.9998099999999999,0.33931333333333336
522,0.9999199999999999,0.34257666666666675
523,0.99984,0.34906666666666664
524,0.99986,0.3592611111111111
525,0.99984,0.35887888888888886
526,0.9998799999999998,0.4068988888888889
527,0.99986,0.44405666666666666
528,0.9998899999999998,0.47194555555555556
529,0.9998099999999999,0.43334888888888895
530,0.9999099999999999,0.44804333333333335
531,0.99977,0.4197088888888889
532,0.9999099999999999,0.43830222222222215
533,0.9998299999999999,0.4502322222222223
534,0.9999299999999999,0.4986488888888889
535,0.99976,0.5152555555555556
536,0.9998199999999999,0.56105
537,0.9997899999999998,0.5239199999999999
538,0.99996,0.5407244444444443
539,0.9998899999999998,0.5493444444444445
540,0.99984,0.5646544444444443
541,0.9997899999999998,0.4587955555555556
542,0.9998499999999999,0.49609111111111115
543,0.9997999999999999,0.5022066666666667
544,0.99986,0.5162111111111112
545,0.9997999999999999,0.47070888888888895
546,0.9998499999999999,0.5273644444444444
547,0.99986,0.5450755555555555
548,0.9998199999999999,0.5590855555555555
549,0.99996,0.5704666666666667
550,0.9999699999999999,0.6108088888888888
551,0.99996,0.45415111111111117
552,0.9997999999999999,0.46309222222222224
553,0.99977,0.4144666666666666
554,0.9998199999999999,0.4171988888888889
555,0.9998799999999998,0.42016555555555557
556,0.9998799999999998,0.48082111111111114
557,0.9999399999999999,0.5070066666666667
558,0.99987,0.5663888888888889
559,0.9998999999999998,0.5802655555555556
560,0.9999099999999999,0.6008244444444445
561,0.99973,0.38515888888888894
562,0.9999099999999999,0.39265666666666665
563,0.99986,0.39869
564,0.99987,0.40253777777777777
565,0.9999099999999999,0.4076444444444445
566,0.9998199999999999,0.5134911111111111
567,0.99984,0.55596
568,0.9998799999999998,0.5824855555555555
569,0.9998799999999998,0.5475322222222222
570,0.9998899999999998,0.5612900000000001
571,0.9999299999999999,0.5146133333333334
572,0.9998899999999998,0.5261
573,0.9998499999999999,0.5254533333333334
574,0.99986,0.5689744444444444
575,0.9998199999999999,0.5833922222222223
576,0.9999199999999999,0.5674933333333334
577,0.9999199999999999,0.5256722222222222
578,0.9999199999999999,0.5383544444444444
579,0.99986,0.5440744444444444
580,0.9998499999999999,0.5525244444444444
581,0.9998499999999999,0.46176666666666677
582,0.9998999999999998,0.5081477777777779
583,0.9998499999999999,0.5253777777777777
584,0.99996,0.5355200000000001
585,0.9998099999999999,0.4910133333333333
586,0.9998899999999998,0.5483877777777777
587,0.9998999999999998,0.5726366666666667
588,0.99986,0.5850488888888888
589,0.9998499999999999,0.595921111111111
590,0.99975,0.64206
591,0.9997999999999999,0.6036188888888889
592,0.9999099999999999,0.6130422222222223
593,0.9998999999999998,0.5652522222222222
594,0.9998199999999999,0.5705333333333333
595,0.9998799999999998,0.5761877777777777
596,0.99986,0.6058977777777778
597,0.9998299999999999,0.6206266666666668
598,0.9997999999999999,0.6650911111111112
599,0.9998299999999999,0.6759677777777777
600,0.9999299999999999,0.688078888888889
601,0.9998799999999998,0.22455
602,0.99987,0.2217
603,0.9997899999999998,0.22216444444444447
604,0.9998499999999999,0.22568
605,0.9999499999999999,0.22467666666666666
606,0.9998799999999998,0.36508111111111113
607,0.99984,0.42113777777777783
608,0.9998799999999998,0.46610000000000007
609,0.9998499999999999,0.4357111111111111
610,0.9999299999999999,0.4564566666666667
611,0.9999499999999999,0.4204233333333333
612,0.99986,0.43337999999999993
613,0.9998999999999998,0.4421833333333333
614,0.9999399999999999,0.4920711111111112
615,0.9998999999999998,0.5149722222222223
616,0.99987,0.5653633333333333
617,0.9997999999999999,0.5312855555555555
618,0.9999099999999999,0.5441577777777777
619,0.9998299999999999,0.5573622222222222
620,0.9999299999999999,0.5674333333333333
621,0.9998499999999999,0.46084555555555556
622,0.9999099999999999,0.5006155555555556
623,0.99986,0.51404
624,0.9998899999999998,0.5250077777777779
625,0.9997899999999998,0.47466444444444444
626,0.9998899999999998,0.4084455555555556
627,0.99987,0.42828777777777777
628,0.9998799999999998,0.4478488888888889
629,0.9999499999999999,0.4550411111111111
630,0.9998499999999999,0.4972155555555556
631,0.9998199999999999,0.4809566666666667
632,0.99987,0.5039255555555555
633,0.9998999999999998,0.46555444444444444
634,0.9998099999999999,0.4753655555555556
635,0.9997999999999999,0.4875433333333334
636,0.9998999999999998,0.5258499999999999
637,0.9998899999999998,0.5440177777777778
638,0.9999399999999999,0.5926488888888889
639,0.99984,0.6088844444444445
640,0.9999699999999999,0.6288955555555555
641,0.9998099999999999,0.4107011111111112
642,0.9998199999999999,0.4108222222222222
643,0.9998799999999998,0.4166588888888889
644,0.9998999999999998,0.42076111111111114
645,0.9998499999999999,0.4257666666666667
646,0.9998799999999998,0.5302044444444445
647,0.9998999999999998,0.5651355555555556
648,0.9998799999999998,0.5932922222222222
649,0.99986,0.5558177777777779
650,0.9998499999999999,0.5685588888888888
651,0.9998799999999998,0.40069000000000005
652,0.99987,0.4095222222222222
653,0.9998999999999998,0.41166
654,0.99986,0.45273111111111114
655,0.99987,0.4698788888888889
656,0.9999299999999999,0.5378533333333334
657,0.9997899999999998,0.5131077777777777
658,0.9998299999999999,0.5358244444444444
659,0.99984,0.5446666666666666
660,0.9998899999999998,0.5650711111111112
661,0.9999199999999999,0.45592444444444447
662,0.99987,0.5033833333333333
663,0.9998899999999998,0.5124622222222223
664,0.9999299999999999,0.5247344444444445
665,0.9998999999999998,0.48290555555555564
666,0.9999299999999999,0.5404722222222224
667,0.9999299999999999,0.5632533333333333
668,0.9998299999999999,0.5786055555555555
669,0.9998499999999999,0.5913366666666667
670,0.9998499999999999,0.6356566666666666
671,0.99986,0.5949877777777779
672,0.99987,0.6050822222222223
673,0.9999299999999999,0.5613044444444445
674,0.9998499999999999,0.5652444444444445
675,0.9998199999999999,0.5698788888888889
676,0.99986,0.5426588888888889
677,0.9999399999999999,0.5531077777777778
678,0.9997999999999999,0.5975511111111111
679,0.9997899999999998,0.6148966666666666
680,0.9999099999999999,0.6244844444444444
681,0.9998099999999999,0.4226811111111112
682,0.99984,0.43118777777777784
683,0.9998299999999999,0.4397455555555555
684,0.9998799999999998,0.4419133333333333
685,0.9998199999999999,0.44807888888888897
686,0.9998899999999998,0.5584255555555555
687,0.9999099999999999,0.5917544444444444
688,0.9998499999999999,0.62375
689,0.9999299999999999,0.582268888888889
690,0.99986,0.5957244444444445
691,0.9999299999999999,0.5488433333333335
692,0.99987,0.5588522222222223
693,0.99996,0.5617199999999999
694,0.9997999999999999,0.6052433333333335
695,0.9999099999999999,0.620441111111111
696,0.99977,0.6589366666666667
697,0.9999199999999999,0.6220411111111112
698,0.99984,0.6302233333333332
699,0.99984,0.6370477777777778
700,0.9998799999999998,0.6466544444444444
701,0.9999399999999999,0.35364222222222225
702,0.99974,0.38995111111111114
703,0.9998299999999999,0.39887
704,0.99986,0.4035655555555555
705,0.9998799999999998,0.3551133333333334
706,0.9998899999999998,0.44601666666666673
707,0.9999199999999999,0.482558888888889
708,0.99984,0.5160411111111112
709,0.99987,0.5299822222222222
710,0.9999099999999999,0.5831244444444444
711,0.9999099999999999,0.5493977777777778
712,0.99984,0.5636511111111111
713,0.99986,0.517838888888889
714,0.99987,0.5304744444444444
715,0.99986,0.5404777777777778
716,0.9998299999999999,0.5791066666666667
717,0.9998099999999999,0.594408888888889
718,0.9999199999999999,0.6413088888888888
719,0.9999199999999999,0.6577422222222222
720,0.9998799999999998,0.6712466666666665
721,0.99987,0.4517111111111112
722,0.99996,0.45400555555555555
723,0.9998899999999998,0.45949555555555555
724,0.9998499999999999,0.45864000000000005
725,0.9998299999999999,0.4584266666666667
726,0.9998499999999999,0.510121111111111
727,0.9997999999999999,0.5456888888888889
728,0.99986,0.5685655555555554
729,0.99987,0.5312211111111111
730,0.9999099999999999,0.5383011111111111
731,0.99987,0.5121555555555557
732,0.99987,0.5284044444444445
733,0.9998799999999998,0.5374099999999999
734,0.99986,0.58516
735,0.99987,0.60082
736,0.9999499999999999,0.6467177777777777
737,0.9998299999999999,0.6055988888888888
738,0.99973,0.6182644444444445
739,0.9998799999999998,0.6276577777777779
740,0.9998299999999999,0.6361766666666666
741,0.99987,0.5281133333333333
742,0.9997899999999998,0.56378
743,0.9999099999999999,0.5742066666666666
744,0.99984,0.5844377777777778
745,0.99987,0.5360433333333333
746,0.9999099999999999,0.5944822222222222
747,0.99984,0.6128411111111111
748,0.9998299999999999,0.626418888888889
749,0.99973,0.6338488888888889
750,0.9997999999999999,0.6773511111111111
751,0.9997099999999999,0.39077000000000006
