Reboot Period,non-secboot sched,secboot sched
149,0.44419333333333333,0.16567
150,0.44489222222222224,0.19064444444444445
151,0.4419577777777778,0.0697488888888889
152,0.44347000000000003,0.07949444444444446
153,0.4452744444444444,0.08236222222222224
154,0.44437777777777776,0.09234777777777776
155,0.4457988888888889,0.10468111111111111
156,0.44053111111111115,0.11536666666666667
157,0.44527777777777783,0.11488888888888889
158,0.44625888888888887,0.12763333333333335
159,0.44208000000000003,0.14041222222222224
160,0.4475177777777778,0.17013222222222224
161,0.44351222222222225,0.10646888888888889
162,0.44377333333333335,0.11954222222222222
163,0.44155333333333335,0.12124111111111108
164,0.44339999999999996,0.13243777777777777
165,0.4424,0.1437066666666667
166,0.4450522222222222,0.1565088888888889
167,0.44308888888888887,0.05401555555555555
168,0.4429055555555556,0.06014777777777777
169,0.4438777777777778,0.058986666666666666
170,0.44455999999999996,0.07921111111111112
171,0.44254111111111105,0.07212666666666667
172,0.44390555555555555,0.08899666666666667
173,0.4397522222222222,0.10507222222222223
174,0.4421111111111112,0.11776111111111114
175,0.4466766666666666,0.1333133333333333
176,0.44230444444444444,0.09341555555555554
177,0.44436000000000003,0.09648333333333332
178,0.44075555555555557,0.11003999999999999
179,0.44568222222222226,0.13028777777777778
180,0.44528666666666666,0.1559833333333333
181,0.4456377777777778,0.12240111111111111
182,0.4419344444444444,0.12998444444444443
183,0.44386000000000003,0.14680111111111108
184,0.4446888888888889,0.15205333333333332
185,0.44357444444444444,0.15416555555555556
186,0.4464422222222222,0.1649577777777778
187,0.44645111111111113,0.17341111111111107
188,0.44441,0.12477666666666666
189,0.43963555555555556,0.12827333333333335
190,0.4426055555555556,0.14673777777777777
191,0.4408422222222222,0.13745666666666667
192,0.44330111111111115,0.15177666666666667
193,0.4447955555555555,0.15544111111111114
194,0.44351555555555555,0.16807555555555556
195,0.4458188888888889,0.18242999999999998
196,0.4434311111111111,0.1933688888888889
197,0.4440244444444444,0.21114333333333335
198,0.44705999999999996,0.2319822222222222
199,0.4477255555555556,0.24870555555555557
200,0.44637999999999994,0.27657333333333334
201,0.44623555555555555,0.10910111111111111
202,0.44316888888888895,0.11141222222222222
203,0.44504666666666676,0.11325555555555554
204,0.44338555555555553,0.11538222222222222
205,0.4434922222222222,0.11915666666666667
206,0.44590777777777774,0.12480111111111108
207,0.44480444444444445,0.12763666666666668
208,0.44486444444444445,0.1374788888888889
209,0.4424644444444444,0.11763666666666667
210,0.4504111111111111,0.13114666666666666
211,0.44507,0.12410111111111112
212,0.445908888888889,0.1330688888888889
213,0.4418366666666667,0.13320222222222222
214,0.4451555555555556,0.13229444444444444
215,0.4479266666666667,0.14089888888888888
216,0.4416122222222222,0.14914111111111114
217,0.44327999999999995,0.14958333333333332
218,0.4465088888888889,0.15855222222222223
219,0.4450944444444444,0.15730888888888886
220,0.4419333333333333,0.17018111111111112
221,0.44487555555555564,0.15185777777777779
222,0.43883222222222223,0.15912444444444443
223,0.4415811111111111,0.16882111111111112
224,0.4397644444444444,0.1829488888888889
225,0.4403111111111111,0.19116777777777777
226,0.4436777777777777,0.15859444444444445
227,0.44406444444444443,0.15685222222222225
228,0.44571333333333335,0.1654877777777778
229,0.44149888888888894,0.17352333333333333
230,0.4434611111111111,0.1896811111111111
231,0.4469022222222223,0.18569555555555556
232,0.4439777777777778,0.19471444444444447
233,0.4420333333333334,0.20016111111111112
234,0.4447877777777778,0.18774555555555558
235,0.44367333333333336,0.19107
236,0.44333444444444453,0.1999288888888889
237,0.4421933333333334,0.21139555555555556
238,0.4383111111111111,0.21260333333333337
239,0.4469,0.22691666666666663
240,0.44604888888888894,0.2469
241,0.4404388888888889,0.21063333333333334
242,0.4429822222222222,0.21516777777777774
243,0.44270666666666664,0.22389777777777775
244,0.4413222222222223,0.22859333333333332
245,0.44259666666666664,0.23519444444444446
246,0.44736333333333334,0.24493222222222222
247,0.4457577777777778,0.25116777777777777
248,0.4397877777777778,0.2610822222222222
249,0.4406022222222223,0.26953999999999995
250,0.44134222222222225,0.28246
251,0.4462744444444444,0.0726311111111111
252,0.44425888888888887,0.07188
253,0.44221333333333335,0.07348555555555555
254,0.44515666666666676,0.07076111111111111
255,0.44746888888888886,0.07224222222222222
256,0.44606555555555555,0.08140222222222224
257,0.4465288888888888,0.08644444444444443
258,0.4449255555555556,0.09640666666666665
259,0.43903444444444445,0.10337
260,0.44610777777777777,0.11711333333333333
261,0.4427022222222222,0.09478666666666666
262,0.4433522222222222,0.10031111111111111
263,0.44004333333333334,0.10028777777777778
264,0.4426411111111111,0.1096088888888889
265,0.44290111111111113,0.11202111111111113
266,0.44425555555555557,0.11842777777777777
267,0.4452055555555556,0.07157999999999999
268,0.4432033333333332,0.07059222222222222
269,0.4436044444444445,0.08003333333333335
270,0.4446966666666667,0.09645
271,0.4425166666666666,0.09769555555555556
272,0.4423155555555555,0.11271555555555555
273,0.4431311111111112,0.12416444444444442
274,0.44747333333333333,0.13501999999999997
275,0.44249111111111117,0.14475444444444444
276,0.4430877777777778,0.1253811111111111
277,0.44449666666666665,0.13264333333333334
278,0.4458222222222222,0.14258444444444446
279,0.4414566666666666,0.1530177777777778
280,0.4430611111111111,0.17148444444444444
281,0.44686333333333333,0.1373888888888889
282,0.4402388888888889,0.1403622222222222
283,0.4415366666666667,0.14585333333333333
284,0.44250222222222224,0.1410311111111111
285,0.44287888888888893,0.14354555555555554
286,0.4449366666666666,0.15293777777777773
287,0.44030222222222226,0.1577288888888889
288,0.43845333333333336,0.16271666666666665
289,0.4426111111111111,0.1716822222222222
290,0.43987222222222233,0.18304555555555557
291,0.43723666666666666,0.18004
292,0.4410922222222222,0.16826333333333332
293,0.44513888888888886,0.17537444444444444
294,0.4402755555555556,0.17353444444444444
295,0.44275444444444445,0.1822966666666667
296,0.44435555555555556,0.19922555555555557
297,0.44558888888888887,0.20725555555555558
298,0.44485555555555556,0.22141000000000002
299,0.44317666666666666,0.2368111111111111
300,0.4433744444444445,0.25021
301,0.4418933333333333,0.11348555555555556
302,0.4399788888888889,0.11484666666666664
303,0.44363555555555556,0.11680222222222222
304,0.4447555555555555,0.1253388888888889
305,0.44461999999999996,0.12667777777777778
306,0.44351666666666667,0.13157888888888888
307,0.4446322222222222,0.1312588888888889
308,0.4421622222222223,0.13599777777777777
309,0.4480422222222223,0.14015999999999998
310,0.4446355555555556,0.15288222222222222
311,0.44357666666666673,0.15261777777777777
312,0.44272999999999996,0.16361666666666663
313,0.44515333333333335,0.13595333333333334
314,0.4411788888888889,0.1407422222222222
315,0.44459333333333334,0.14652222222222222
316,0.4415388888888889,0.1524777777777778
317,0.44466666666666665,0.1527311111111111
318,0.44516777777777783,0.15955444444444444
319,0.44503333333333334,0.17081000000000002
320,0.44215444444444446,0.1911177777777778
321,0.4467555555555556,0.1563388888888889
322,0.44370333333333334,0.16505555555555554
323,0.44614888888888893,0.17187888888888891
324,0.44160999999999995,0.17727777777777776
325,0.4424477777777778,0.18378333333333333
326,0.45011111111111113,0.1641111111111111
327,0.44201333333333337,0.16473888888888888
328,0.44215444444444446,0.17132333333333336
329,0.44266999999999995,0.17651666666666668
330,0.43982222222222217,0.18443222222222222
331,0.44387333333333334,0.18124777777777779
332,0.4399588888888889,0.1853211111111111
333,0.4416,0.19184333333333337
334,0.4466633333333333,0.20141333333333336
335,0.44488777777777777,0.21119333333333334
336,0.44199777777777777,0.21598222222222224
337,0.4443888888888889,0.2203655555555556
338,0.4441388888888889,0.22158555555555554
339,0.44294666666666666,0.23141666666666666
340,0.4433722222222223,0.23984111111111112
341,0.446308888888889,0.21977555555555556
342,0.4450711111111112,0.22243666666666664
343,0.44444,0.22869444444444445
344,0.4426466666666667,0.23515444444444444
345,0.44437222222222217,0.24162222222222227
346,0.4416744444444445,0.2452188888888889
347,0.44551222222222225,0.2542055555555555
348,0.44600222222222224,0.2641033333333334
349,0.44781444444444446,0.2737711111111111
350,0.4388833333333333,0.2774411111111111
351,0.44298999999999994,0.21439555555555553
352,0.43892777777777775,0.2170688888888889
353,0.4434677777777778,0.21689555555555554
354,0.4472744444444445,0.22372444444444448
355,0.44185888888888886,0.2252288888888889
356,0.4449433333333334,0.23288
357,0.4467766666666667,0.24077333333333334
358,0.44234111111111113,0.24733444444444444
359,0.4426788888888889,0.2555122222222222
360,0.44369666666666663,0.2680122222222222
361,0.44445,0.23083555555555557
362,0.44196888888888886,0.23308444444444446
363,0.4418566666666666,0.23130333333333336
364,0.44694777777777783,0.23373
365,0.44438555555555553,0.23807444444444442
366,0.4410444444444445,0.23988222222222222
367,0.4473166666666667,0.24800222222222226
368,0.4423711111111111,0.2558866666666667
369,0.4434155555555556,0.2618911111111111
370,0.4464633333333334,0.2705777777777778
371,0.4450077777777778,0.2647066666666667
372,0.44352666666666674,0.2706466666666667
373,0.4380511111111111,0.27272222222222214
374,0.44564888888888887,0.28200333333333333
375,0.44627666666666665,0.29069666666666666
376,0.4404233333333333,0.18427333333333334
377,0.44378222222222224,0.18637444444444443
378,0.44160444444444447,0.19096555555555556
379,0.44517999999999996,0.19648444444444446
380,0.44904,0.20662666666666668
381,0.4420711111111111,0.18198666666666669
382,0.44087111111111116,0.18630888888888888
383,0.44328,0.1910911111111111
384,0.4438955555555555,0.1985388888888889
385,0.4422244444444445,0.20209444444444444
386,0.43901999999999997,0.2068377777777778
387,0.44335111111111114,0.21396222222222222
388,0.44493111111111117,0.21620222222222224
389,0.44538888888888883,0.22571666666666668
390,0.44200555555555554,0.2333577777777778
391,0.44474111111111103,0.23207444444444444
392,0.4434666666666667,0.23852777777777778
393,0.4413755555555555,0.24172888888888888
394,0.44472666666666666,0.25126777777777776
395,0.4439811111111111,0.2617111111111111
396,0.44079111111111113,0.2651322222222222
397,0.44576333333333334,0.27533111111111114
398,0.44897777777777775,0.28576555555555555
399,0.43981111111111104,0.29122000000000003
400,0.4429355555555556,0.30274555555555555
401,0.43914555555555557,0.13781000000000002
402,0.44519333333333333,0.13892222222222222
403,0.44203777777777775,0.14042888888888888
404,0.4452644444444444,0.14201333333333332
405,0.4459966666666667,0.14324777777777775
406,0.44071111111111116,0.14320111111111114
407,0.44683555555555554,0.15046333333333334
408,0.44239666666666666,0.15745444444444445
409,0.44023555555555555,0.15904555555555555
410,0.4473622222222222,0.16807
411,0.4447455555555556,0.1635888888888889
412,0.44142777777777775,0.16893333333333335
413,0.4431488888888889,0.16721555555555556
414,0.4437866666666667,0.17407777777777775
415,0.4442188888888889,0.1813788888888889
416,0.44206888888888884,0.18825444444444447
417,0.4441966666666667,0.19088444444444447
418,0.44226333333333334,0.1984133333333333
419,0.4421366666666666,0.20964555555555558
420,0.44477444444444436,0.21943444444444446
421,0.44465555555555547,0.19484444444444446
422,0.44377666666666665,0.20149
423,0.44617888888888885,0.20713
424,0.44527666666666665,0.21566444444444444
425,0.4446922222222222,0.2146288888888889
426,0.4461133333333333,0.19293333333333335
427,0.4476366666666666,0.19824444444444445
428,0.44374777777777774,0.20170555555555555
429,0.44099222222222223,0.20747
430,0.4437333333333333,0.21577777777777776
431,0.44380777777777775,0.2135588888888889
432,0.4430355555555556,0.21965
433,0.44048888888888893,0.22059444444444443
434,0.44329,0.22990555555555556
435,0.44078,0.23334333333333332
436,0.44543222222222223,0.24206
437,0.44193,0.24602222222222225
438,0.44307444444444444,0.22515000000000004
439,0.4428311111111112,0.2345077777777778
440,0.4418444444444444,0.2418077777777778
441,0.4436177777777778,0.20362666666666668
442,0.44304,0.20897000000000002
443,0.4461211111111111,0.21539000000000003
444,0.4433211111111111,0.22121666666666667
445,0.4441,0.22482333333333335
446,0.4446955555555556,0.2323911111111111
447,0.43975888888888887,0.23480222222222225
448,0.44247666666666663,0.24295777777777777
449,0.4423555555555556,0.24909
450,0.44170444444444446,0.2555344444444445
451,0.44299888888888894,0.19005777777777777
452,0.4442511111111111,0.19387666666666667
453,0.4419522222222222,0.196
454,0.44480111111111115,0.20034000000000002
455,0.4424866666666667,0.2059577777777778
456,0.4444411111111111,0.21307333333333334
457,0.44201222222222225,0.21659777777777778
458,0.44060777777777776,0.22392111111111113
459,0.4429188888888889,0.23367888888888888
460,0.4443255555555556,0.24362444444444448
461,0.4415477777777778,0.21838333333333335
462,0.4440155555555556,0.22417555555555557
463,0.4426822222222222,0.22282222222222225
464,0.4447188888888889,0.22906333333333334
465,0.44456777777777773,0.23109999999999997
466,0.4417466666666667,0.23503888888888888
467,0.44258444444444445,0.24009555555555556
468,0.44356888888888896,0.24853666666666666
469,0.44266333333333335,0.2571922222222222
470,0.44154000000000004,0.2663933333333333
471,0.4466177777777777,0.26835888888888887
472,0.4455922222222223,0.27562555555555557
473,0.44207111111111114,0.2765833333333333
474,0.4433844444444444,0.28318444444444446
475,0.44660111111111106,0.29316111111111115
476,0.44499333333333335,0.27017
477,0.44054,0.27043666666666666
478,0.44124888888888886,0.27762
479,0.44013111111111114,0.2868044444444444
480,0.4406866666666666,0.29590777777777777
481,0.44430888888888886,0.2595133333333333
482,0.44355888888888884,0.2647844444444445
483,0.4409766666666667,0.2651177777777778
484,0.44648,0.26936444444444446
485,0.44297555555555557,0.27478
486,0.44363555555555556,0.2788833333333333
487,0.4424877777777778,0.28428444444444445
488,0.44140111111111113,0.2846611111111111
489,0.44382999999999995,0.2916466666666666
490,0.44398888888888893,0.29573111111111117
491,0.4420422222222222,0.2900844444444444
492,0.4455533333333334,0.2974544444444445
493,0.44249444444444447,0.2997411111111111
494,0.44315222222222217,0.30658111111111114
495,0.4406855555555555,0.31375333333333333
496,0.44689888888888896,0.3249455555555556
497,0.4427711111111111,0.32494888888888895
498,0.44230888888888886,0.33372111111111114
499,0.4474311111111111,0.3429977777777778
500,0.44141,0.3481611111111111
501,0.44228,0.10475666666666666
502,0.4449677777777778,0.10710333333333333
503,0.4421655555555555,0.10810333333333333
504,0.44181111111111115,0.11005444444444445
505,0.4402244444444444,0.1070311111111111
506,0.4415422222222222,0.10906777777777778
507,0.44331999999999994,0.1143311111111111
508,0.4441844444444445,0.12043999999999998
509,0.44492444444444434,0.12487333333333334
510,0.44259000000000004,0.13090888888888885
511,0.4429822222222222,0.13055222222222224
512,0.4455477777777779,0.13839
513,0.4384755555555556,0.13705333333333336
514,0.4451344444444445,0.1451811111111111
515,0.4421244444444445,0.15130444444444444
516,0.44783,0.15908999999999998
517,0.44369000000000003,0.16315444444444444
518,0.4447455555555556,0.16945555555555558
519,0.4437644444444444,0.17919444444444446
520,0.4428633333333334,0.18788222222222223
521,0.44158888888888886,0.14923111111111112
522,0.4415666666666667,0.1499211111111111
523,0.44683444444444453,0.1558688888888889
524,0.44306222222222225,0.15961111111111112
525,0.4442588888888889,0.1625077777777778
526,0.4444033333333333,0.15237111111111112
527,0.4457444444444445,0.1585133333333333
528,0.44116000000000005,0.1627033333333333
529,0.4450644444444445,0.16541
530,0.44360888888888894,0.17204111111111112
531,0.4439855555555556,0.1698522222222222
532,0.4456399999999999,0.17543444444444445
533,0.44267,0.17845333333333332
534,0.4451966666666667,0.1832988888888889
535,0.4448866666666667,0.19197
536,0.4490166666666667,0.20221333333333336
537,0.44128888888888884,0.19937999999999997
538,0.44337000000000004,0.20746888888888887
539,0.44413777777777774,0.2153577777777778
540,0.44213555555555556,0.22195222222222222
541,0.4456344444444444,0.20615777777777777
542,0.44452,0.21187555555555557
543,0.4430922222222222,0.2173488888888889
544,0.44573555555555555,0.22318555555555555
545,0.4453122222222222,0.22325888888888887
546,0.4422011111111111,0.2261133333333333
547,0.44195222222222225,0.2299744444444444
548,0.4461577777777779,0.23685444444444448
549,0.44094,0.23935666666666666
550,0.4417755555555556,0.2473322222222222
551,0.44112222222222225,0.2061277777777778
552,0.4428722222222223,0.21122444444444444
553,0.4448033333333334,0.2107566666666667
554,0.4410977777777778,0.20851777777777777
555,0.44294222222222224,0.2156066666666667
556,0.4427877777777778,0.21911444444444442
557,0.4453988888888889,0.22362777777777776
558,0.4459222222222222,0.23022333333333334
559,0.4440177777777778,0.23692888888888886
560,0.44129888888888885,0.24203666666666665
561,0.44263222222222226,0.20302666666666663
562,0.44408777777777775,0.20644555555555555
563,0.4434755555555555,0.2087622222222222
564,0.4458888888888889,0.21296777777777778
565,0.4409166666666667,0.21439333333333332
566,0.44437777777777776,0.22072333333333333
567,0.44345333333333337,0.2258
568,0.4429166666666666,0.2334177777777778
569,0.4452022222222223,0.23718111111111112
570,0.4443622222222222,0.2420722222222222
571,0.4460666666666667,0.23986777777777776
572,0.44094666666666665,0.24335222222222225
573,0.44734888888888885,0.25092333333333333
574,0.4447533333333334,0.25312888888888885
575,0.4395066666666667,0.2594688888888889
576,0.44406111111111113,0.25192333333333333
577,0.44386333333333333,0.25053666666666663
578,0.4433244444444444,0.25707444444444444
579,0.44173555555555555,0.2617855555555556
580,0.4448122222222222,0.26892777777777777
581,0.4427455555555555,0.2524233333333334
582,0.4426933333333333,0.25531
583,0.44465333333333334,0.2617911111111111
584,0.44553666666666675,0.2668888888888889
585,0.4438122222222222,0.26333666666666666
586,0.4472833333333333,0.26962444444444444
587,0.4419222222222222,0.2730422222222223
588,0.44397111111111115,0.27837222222222224
589,0.44277999999999995,0.2818555555555556
590,0.44477999999999995,0.29278555555555563
591,0.44462111111111113,0.2898177777777778
592,0.44476444444444446,0.29603888888888885
593,0.4384544444444444,0.29151444444444446
594,0.4430333333333333,0.29729000000000005
595,0.44635888888888886,0.3056388888888889
596,0.44054333333333334,0.3059588888888889
597,0.44443,0.3123666666666667
598,0.4445011111111111,0.3185322222222222
599,0.4452388888888889,0.3258944444444445
600,0.4437855555555555,0.3327177777777777
601,0.4422477777777778,0.1639822222222222
602,0.44299777777777777,0.1650411111111111
603,0.4423377777777778,0.16695222222222225
604,0.442178888888889,0.16511666666666666
605,0.44367555555555555,0.16598666666666667
606,0.4443688888888888,0.17196666666666666
607,0.44436888888888887,0.1755811111111111
608,0.44685,0.1816288888888889
609,0.4439555555555556,0.18106111111111114
610,0.44271222222222223,0.18623111111111113
611,0.4472533333333333,0.18785777777777776
612,0.4422166666666667,0.19132333333333335
613,0.4435344444444445,0.19606
614,0.4460366666666667,0.2041411111111111
615,0.4444977777777778,0.20813666666666666
616,0.4456688888888889,0.21621444444444443
617,0.44306111111111113,0.2171566666666667
618,0.44143444444444446,0.22106555555555554
619,0.44480111111111115,0.23020000000000002
620,0.44476111111111116,0.23895777777777777
621,0.4455988888888889,0.22390888888888888
622,0.44305222222222224,0.22735444444444441
623,0.44524777777777774,0.23298333333333338
624,0.4384877777777778,0.23495666666666665
625,0.4424044444444444,0.2354311111111111
626,0.4471688888888889,0.18503666666666665
627,0.44346222222222226,0.18645
628,0.44473333333333326,0.19252111111111114
629,0.44081666666666663,0.19277444444444444
630,0.445181111111111,0.2003377777777778
631,0.44384333333333337,0.19976222222222226
632,0.4472833333333333,0.2078888888888889
633,0.44749666666666665,0.2076988888888889
634,0.4461566666666667,0.2120822222222222
635,0.44137111111111105,0.21270444444444447
636,0.44289,0.22086444444444442
637,0.44225333333333333,0.22495999999999997
638,0.4416744444444445,0.23202777777777778
639,0.4417622222222222,0.23867777777777777
640,0.44683888888888895,0.25059555555555557
641,0.44752666666666674,0.21206111111111114
642,0.44521666666666665,0.2136722222222222
643,0.4430366666666667,0.2129933333333333
644,0.4479511111111111,0.21886
645,0.44323444444444443,0.22143
646,0.44094888888888895,0.22399777777777782
647,0.4407066666666666,0.23120555555555558
648,0.44648333333333334,0.2392844444444444
649,0.44212555555555555,0.24044444444444446
650,0.44595444444444443,0.24772000000000002
651,0.4474177777777777,0.2057522222222222
652,0.4448522222222222,0.20757444444444442
653,0.4433444444444444,0.20879333333333333
654,0.4453522222222222,0.21340333333333333
655,0.44564666666666664,0.21800111111111115
656,0.44447999999999993,0.2239266666666667
657,0.44736,0.2250722222222222
658,0.44431444444444446,0.22920222222222225
659,0.4431266666666667,0.23413111111111112
660,0.44082333333333334,0.24009777777777774
661,0.4437111111111111,0.22765333333333335
662,0.44281,0.23301444444444444
663,0.4446355555555556,0.23674555555555551
664,0.4429733333333334,0.24159888888888886
665,0.44227,0.24162999999999998
666,0.4450977777777778,0.24713666666666667
667,0.44416,0.2503088888888889
668,0.44561222222222224,0.2578944444444444
669,0.44316222222222224,0.26069666666666663
670,0.44277444444444447,0.2689944444444445
671,0.44296222222222226,0.2679844444444444
672,0.44184111111111113,0.27164555555555553
673,0.44358888888888887,0.27346
674,0.4421288888888889,0.27712888888888887
675,0.4453722222222222,0.2821777777777778
676,0.44262555555555555,0.27163333333333334
677,0.44270333333333345,0.2742033333333333
678,0.43937555555555563,0.27719999999999995
679,0.44202222222222226,0.2850155555555555
680,0.4466833333333333,0.2935277777777778
681,0.4408522222222222,0.25141555555555556
682,0.4409566666666667,0.25458000000000003
683,0.44277888888888894,0.2574811111111111
684,0.4413288888888889,0.25841444444444445
685,0.4424755555555555,0.2618844444444445
686,0.4444322222222222,0.26609777777777777
687,0.44343888888888894,0.2727933333333333
688,0.44385444444444444,0.27849999999999997
689,0.44557888888888886,0.28202222222222223
690,0.4415988888888889,0.28448666666666667
691,0.44597444444444445,0.28529888888888894
692,0.4392533333333334,0.2868877777777778
693,0.44700999999999996,0.2946788888888889
694,0.4463255555555556,0.2993455555555556
695,0.4464977777777778,0.30621666666666664
696,0.4396455555555556,0.3078033333333333
697,0.4430288888888889,0.3090300000000001
698,0.44477555555555554,0.3176777777777778
699,0.44624888888888886,0.3221833333333334
700,0.43950888888888895,0.32361111111111107
701,0.44516999999999995,0.23424111111111115
702,0.4431288888888889,0.23445777777777776
703,0.44321000000000005,0.23924222222222222
704,0.4439455555555556,0.24139222222222223
705,0.44106333333333336,0.2377633333333333
706,0.4446455555555555,0.24183000000000002
707,0.444998888888889,0.2462677777777778
708,0.44269444444444445,0.24900666666666668
709,0.44342777777777775,0.25572666666666666
710,0.44319444444444445,0.26107
711,0.4445733333333334,0.2596511111111111
712,0.44332999999999995,0.26385333333333333
713,0.4437511111111111,0.2655855555555556
714,0.4427611111111111,0.2704544444444445
